"logFC","logCPM","PValue"
"dp_gene13384",0.0487603109538995,4.30444042706753,0.841996386163189
"dp_gene13385",0.0114607144682821,6.05623734649478,0.945725009772341
"dp_gene13386",-0.0518564417021828,3.95421609224758,0.847677774162864
"dp_gene13387",0.300585529523806,5.90129998125435,0.443295506673065
"dp_gene13388",-0.161457361305176,3.2315821124153,0.60507383860973
"dp_gene13389",0.262982930688184,5.67919331697516,0.0769659892532531
"dp_gene1339",0.0831781583417801,5.42447585282378,0.750479670254408
"dp_gene13390",0.103039310971101,5.2683934731658,0.566514595822109
"dp_gene13391",0.0955817214701924,5.11948801949308,0.613400690380813
"dp_gene13392",0.102114266703835,8.93906144989935,0.553902470076397
"dp_gene13393",0.327367047351758,7.04588640276725,0.0280137061391338
"dp_gene13394",0.0997229469857602,6.53446674626765,0.812748075170282
"dp_gene13395",0.532448211191677,6.89241015190057,0.191384105997995
"dp_gene13396",0.0161737427535676,7.04799057042771,0.907617097501782
"dp_gene134",-0.269960052796982,4.83236251890358,0.187382182549708
"dp_gene13402",0.265316214787392,4.38906291921719,0.199681231497333
"dp_gene13403",0.0211874168420669,8.48514672392623,0.913331325556021
"dp_gene13404",-0.860263112984702,2.15210556364622,0.0506747907877616
"dp_gene13405",-0.0877768053251672,4.2372357414988,0.728250405232426
"dp_gene13407",-0.000962378845498706,3.90044256064733,1
"dp_gene13409",-0.345278311053745,3.1256864404923,0.196499270029756
"dp_gene1341",0.281293695714079,4.45115106410848,0.167476831998162
"dp_gene13410",0.480112919666603,2.67158090962597,0.179521562113096
"dp_gene13411",0.373919858607644,2.13649431396752,0.366427339573078
"dp_gene13412",0.318990676515558,3.73817073291645,0.440346936864692
"dp_gene13413",-0.246248025114531,3.81099132797663,0.338921287153017
"dp_gene13414",-0.108913916257873,6.31011392817219,0.412031574983456
"dp_gene13415",0.136245259230639,5.56045926704803,0.721571722334387
"dp_gene13416",0.0849277132877188,6.08679360176374,0.538894420188098
"dp_gene13417",0.120062407716096,6.53214697363323,0.655622504186547
"dp_gene13418",-0.266653452007035,7.81658020975492,0.0659947263144422
"dp_gene1342",-0.0327641006418003,6.03375713586222,0.843123159125627
"dp_gene13422",0.0389403198600876,1.66048145668554,1
"dp_gene13424",0.204894030315915,5.68356660214801,0.592999066381265
"dp_gene13425",-0.121842752572387,1.575613681265,0.891754436791036
"dp_gene13426",-0.0717828569740493,3.56935479972707,0.750268243481034
"dp_gene13428",-0.120534365346785,4.27594080368003,0.543933087400143
"dp_gene13429",-0.216236933000276,2.0040619736806,0.489149109773838
"dp_gene1343",0.114076202173702,8.36559089578012,0.376363986413246
"dp_gene13430",-0.448719422997943,1.3029028666392,0.371331015552095
"dp_gene13431",-0.348915720181976,4.1178242433418,0.170887926312352
"dp_gene13432",-0.031745677619719,7.07729649076478,0.822857480541258
"dp_gene13433",-0.0593251541478887,7.47844463292514,0.692663832690331
"dp_gene13434",0.123341564746433,7.23134738901389,0.395353778553417
"dp_gene13436",0.379556225883511,5.56681395548642,0.0320594193783702
"dp_gene13438",-0.0957573291471665,6.75687586891424,0.472949987449782
"dp_gene13439",-0.11651859789385,1.60445774298754,0.812962199734257
"dp_gene1344",0.220251666875851,5.60344723170691,0.29653022613956
"dp_gene13443",-0.118552693286325,7.67608271426161,0.44224367665675
"dp_gene13444",-0.322505795722684,3.41235242444241,0.202683526123311
"dp_gene13447",-0.0498084675278553,8.63068035477906,0.739122277971372
"dp_gene1345",0.120818552560307,3.60294658275376,0.69668280168033
"dp_gene13450",-0.0322946727395225,1.74270831500877,0.966026969540757
"dp_gene13454",-0.0348453252424114,5.47664605760525,0.838609573807346
"dp_gene13455",0.0271301561877736,3.98306302527762,0.928393543392589
"dp_gene13456",-0.0152750878728827,4.64096673888853,0.966867681501608
"dp_gene13457",0.0676220012554488,5.29899252569894,0.712729934335328
"dp_gene13458",-0.0509170483955321,5.83402340219378,0.780036587449205
"dp_gene13459",0.0402248574950089,3.34788686550864,0.89979448274094
"dp_gene13460",0.345923109525188,1.8160130437848,0.33983528270714
"dp_gene13466",-0.289205829666627,0.357005595583914,0.828955920432581
"dp_gene13467",0.601271125308339,0.743628940653981,0.275381875137463
"dp_gene13469",0.963332397965288,7.87125887642422,5.59846523764423e-12
"dp_gene1347",0.219333295107715,7.4983333909836,0.116182352892448
"dp_gene13470",0.179955123677999,4.38592350083709,0.64139122230795
"dp_gene13471",0.203461920452521,5.71625367815279,0.150613743507792
"dp_gene13472",0.0357861004359065,7.49390763443218,0.80223165896204
"dp_gene13473",-0.0157888645899414,5.2531889627326,0.940458482319731
"dp_gene13474",-0.1430242477341,4.47822466263824,0.492271822969596
"dp_gene13475",0.0310732679019636,7.11433524691958,0.826389034217718
"dp_gene13476",-0.021679354280194,8.28287524103467,0.896387716763389
"dp_gene13477",1.19416147181227,5.14644214518601,2.11573135809821e-11
"dp_gene13478",0.142345902606867,6.23475317465562,0.631025451142729
"dp_gene13479",0.109398918169335,7.28286914913336,0.417267333990863
"dp_gene13480",0.003746312897442,2.72917181241135,0.977479425601469
"dp_gene13481",-0.071064520987641,4.56919589345142,0.791269078652595
"dp_gene13482",-0.186534852309163,7.34239904773598,0.192574206366268
"dp_gene13483",-0.0234086437130874,3.39876614979079,0.959057772591465
"dp_gene13484",-0.0728479291335429,4.69329597069523,0.709787244274627
"dp_gene13487",0.0519124054926471,2.95849213054955,0.851785171657202
"dp_gene13488",0.0683830869143332,5.99180660657325,0.63768406631483
"dp_gene13489",-0.0607653988170919,5.7916622977838,0.777698314020695
"dp_gene1349",-0.0674983535395963,3.23594178297591,0.847027289264185
"dp_gene13490",-0.0610232252031521,5.76789487813052,0.748592340024025
"dp_gene13491",-0.10412384883007,7.25642615609078,0.540521906020259
"dp_gene13492",0.316934959100712,6.15936301041561,0.0273897070782431
"dp_gene135",0.624399140878881,1.96766270663433,0.0945194036129581
"dp_gene13502",0.0706618706781633,3.94382996464436,0.918838479128263
"dp_gene13505",-0.127831625519644,5.75257004778722,0.403746095531333
"dp_gene13506",-0.4594876079181,2.5146372057112,0.189666034664804
"dp_gene13507",-0.113822006409625,4.35343471608834,0.58944315311224
"dp_gene13508",0.0885952457644605,4.94635953628216,0.617797531704187
"dp_gene13510",0.880806455009306,1.95484929751995,0.0123168492485372
"dp_gene13511",-0.343680373430342,3.79977704796338,0.11980556423427
"dp_gene13512",-0.163913928474318,5.07378156137374,0.355588773577852
"dp_gene13513",0.272829358638772,4.19275372506573,0.215197793684603
"dp_gene13515",-0.325399470904865,0.587428658570797,0.521476450547173
"dp_gene13517",-0.0650334880136145,5.87376671854398,0.671541528772167
"dp_gene13518",-0.04179236347154,3.69848873749551,0.87390973913638
"dp_gene13519",0.308077549157429,7.15825369105911,0.307946040883966
"dp_gene13520",0.306006143046259,9.04662568024676,0.424596018916563
"dp_gene13521",0.332822403614353,8.6657945834574,0.399076557880542
"dp_gene13523",0.124227866276195,6.52827000808214,0.50104014701553
"dp_gene13524",-0.057012969206606,5.32615329851563,0.745463268118873
"dp_gene13525",0.0133479097212599,7.03592668547879,0.923548528422249
"dp_gene13526",0.053485142928283,6.1925020855371,0.711149390490599
"dp_gene1353",-0.462706597273933,2.08600539351519,0.131398477319557
"dp_gene13531",-0.0462746924825412,1.36241542159063,0.952613881045064
"dp_gene13532",-0.259113861037978,0.342803978570861,0.625840587347175
"dp_gene13540",-0.101140321724503,2.57101945622023,0.861554153907893
"dp_gene13547",-0.451696199274004,1.40005130702535,0.436236794122932
"dp_gene13550",0.15579123924002,0.823319898658252,0.767618464778796
"dp_gene13551",0.00308053467715255,5.18111235267404,0.99766268828145
"dp_gene13553",-0.714518704472638,0.739688757269102,0.139637916436869
"dp_gene13554",-0.104021612475491,2.86007597772529,0.713558288591398
"dp_gene1356",-0.0196690302034805,4.50709264142695,0.956052591546239
"dp_gene13560",0.107300154043614,1.70045569054957,0.780398041895079
"dp_gene13570",0.799519189372423,1.97294901817759,0.0128994129278402
"dp_gene13571",0.131140645289595,6.79919320029876,0.425610113406766
"dp_gene13572",-0.151916518866774,6.24454711634207,0.383371492794486
"dp_gene13573",-0.0997546820754191,4.10512489133205,0.761328554599499
"dp_gene13574",-0.11481814695936,3.57566247746498,0.618933311478112
"dp_gene13577",-0.278584468791569,3.08565706846995,0.467325198868717
"dp_gene13578",0.0762465146809154,0.624012908423139,1
"dp_gene1359",0.611067446624377,1.60727121754487,0.0857946898898179
"dp_gene13595",-0.308199237882361,4.28459122178926,0.21193807304861
"dp_gene13596",-0.112268528846403,2.94883377631233,0.746397814311208
"dp_gene13597",-0.465282975344598,10.116057262158,0.0126358935820677
"dp_gene13598",-0.667459212545787,1.96825000118286,0.0316504113544127
"dp_gene13599",-0.0854372522113119,5.21069032979161,0.685145494121154
"dp_gene136",0.416907635958005,6.09236895282291,0.00639123937103204
"dp_gene13601",0.374349358176271,1.4195259367318,0.362463654545292
"dp_gene13605",0.0874841764424711,7.76905257523626,0.53893492596253
"dp_gene13607",0.245092308720632,6.37738965159827,0.119525229091599
"dp_gene13608",-0.179349674958611,3.6821304816062,0.466422388375488
"dp_gene13609",0.131181615364802,8.60918341018199,0.332112750298833
"dp_gene13610",0.0066998772609589,5.97827932876199,0.976710376730277
"dp_gene13611",0.453277656467926,6.2243712619295,0.00192555532125945
"dp_gene13612",0.262990179219904,6.48338080883305,0.0635692686546209
"dp_gene13614",1.13810416400658,5.49604181836392,0.0311844754107946
"dp_gene13617",-0.22186028548516,1.4731973412654,0.87370506852736
"dp_gene13618",0.605845098433853,3.53568966849679,0.056718235340013
"dp_gene1362",-0.16564535795943,1.65093048428875,0.644525970362048
"dp_gene13622",0.262283314053623,4.51764018889,0.208497637318821
"dp_gene13623",0.0725535076758626,1.49985946864112,0.887020737288529
"dp_gene13624",-0.549263805199225,3.60895446415422,0.217730354810652
"dp_gene13626",-0.64735557572929,0.825994581247376,0.140211095107203
"dp_gene13627",1.29524593308261,0.878463612014572,0.153780112021854
"dp_gene13629",-0.285725304485597,1.4340040639658,0.546320815616867
"dp_gene1363",-0.132951991947211,4.98772495054524,0.638565312390219
"dp_gene13634",-0.15147485089704,0.842898500116105,0.798786820634436
"dp_gene13636",0.129869030265758,1.8072137908292,0.735761034612791
"dp_gene13646",-0.117250754571255,3.3810522651971,0.625561473502089
"dp_gene1365",0.0208149436734698,6.64816174711827,0.951877989362643
"dp_gene13656",-0.175306520501839,0.976459109898011,0.722010443389417
"dp_gene1366",-0.161734352205815,6.31496586683753,0.264784744235812
"dp_gene13660",-0.544700527155531,0.854084160779977,0.191476545184103
"dp_gene13666",-0.180951578181109,3.22835105543782,0.509831186321643
"dp_gene13667",0.0822830135916533,7.35925404562114,0.542758471582616
"dp_gene13668",0.0614213176618904,2.21014442261542,0.884197674630157
"dp_gene1367",-0.0531055118648912,3.19349829329299,0.866210072525018
"dp_gene13674",-0.364407114779973,3.65041323949457,0.386557111137345
"dp_gene1368",0.0910778324246482,6.94812692488904,0.583053265033847
"dp_gene13681",-0.267660737993399,5.83961072584434,0.072985253451967
"dp_gene13684",0.126524967247651,4.15010088375107,0.556362736174012
"dp_gene13686",0.548647178088971,0.552373422243051,0.444259499951209
"dp_gene13687",-0.14359185800473,3.65355108022813,0.685129446578896
"dp_gene13689",-0.55454359383608,3.47984116553036,0.0675592096322324
"dp_gene1369",-0.191800831947215,6.08937630187198,0.190169900768008
"dp_gene13690",0.508891246931477,3.17083791315615,0.290830265187204
"dp_gene13695",-0.356472379867448,4.39280701218276,0.206952954786381
"dp_gene13697",0.0557987448742756,6.12909119139547,0.697778297439431
"dp_gene13699",-0.0293664798127442,7.0504436000419,0.847514121302295
"dp_gene137",0.0752432657965449,5.92192464339005,0.72156198976428
"dp_gene1370",0.109200325579165,3.85995578647641,0.738325168152889
"dp_gene13700",-0.000900236697062706,6.96115041869575,0.997573340515576
"dp_gene13701",-0.0845532957054435,5.32997826671574,0.637321321805361
"dp_gene13703",-0.486981658705249,0.978576473025337,0.348682792553662
"dp_gene13705",0.920122411704824,4.08021396713816,0.0154122327166269
"dp_gene13708",0.161035796806677,6.76222925210274,0.250261081363467
"dp_gene13709",0.117108369739151,0.491627499124554,0.836052386622967
"dp_gene1371",0.0280778587051443,7.63797802019493,0.865899455077288
"dp_gene13710",0.0434970497726741,3.9206102356869,0.88268690027359
"dp_gene13712",1.08238437743183,2.26994155467866,0.00863983079416778
"dp_gene13713",-0.0731326417387929,4.83027218140237,0.786888706924134
"dp_gene13714",-0.0189830114242795,4.15917060053403,0.966270309230732
"dp_gene13715",0.0305222374200757,2.87055478747596,0.921046042629773
"dp_gene13717",0.0835781163243537,3.37259731659584,0.740698889008487
"dp_gene13718",-0.219694959402826,1.79435856208571,0.495655753431604
"dp_gene13719",0.377469499393751,0.743395458308508,0.47939405007065
"dp_gene1372",-0.177039012273532,0.756939517571831,0.846828935027606
"dp_gene13720",-0.0539120798450054,5.69267925559354,0.727157641260647
"dp_gene13722",0.000240605097007054,6.87225548439512,0.997267813302814
"dp_gene13724",0.0584145386859541,3.27734830504303,0.802106664836741
"dp_gene13725",-0.0137465320074535,8.63772181808901,0.932286033655158
"dp_gene13728",0.0523513726891483,3.81719187405827,0.810518984423305
"dp_gene1373",-0.0796735923505091,7.42924976452462,0.73614659120878
"dp_gene13730",0.537476823002601,0.801444275269556,0.240986391706943
"dp_gene13731",1.08005416394243,1.85322383900507,0.0691152899380879
"dp_gene13734",0.10004074168142,1.57147525372323,0.849353714473167
"dp_gene13739",0.143064669550399,4.041160906248,0.744654870829939
"dp_gene1374",0.690210847537674,3.4094414202378,0.0033312250422839
"dp_gene13740",0.0782700456849651,6.25316401407884,0.614975237848175
"dp_gene13741",-0.468361995819768,1.33071931951542,0.465552511830799
"dp_gene13742",-0.14463644512456,6.50556257997387,0.344981966960298
"dp_gene13743",-0.104228230965541,11.7094181987301,0.40181259908977
"dp_gene13744",-0.133390902060402,6.15653444798124,0.390502384135965
"dp_gene13745",0.562748737033486,0.480065808118411,0.328433260169425
"dp_gene13746",-0.020116620531325,5.33667425979413,0.904785925803809
"dp_gene13748",-0.184133702776935,1.85107881982979,0.675157353962854
"dp_gene13749",-0.646225950629383,1.20316174610213,0.220307415857297
"dp_gene1375",0.175286595035549,4.10307549476715,0.589429760550245
"dp_gene13751",-0.0180241445413607,3.18573603876944,0.936791944728072
"dp_gene13753",0.00127206263255661,4.30078778386513,1
"dp_gene13754",0.259630584209985,1.3894405443743,0.605729157793784
"dp_gene13755",-0.125166492568245,3.60867061938283,0.599703643368468
"dp_gene13756",-0.397859088905398,3.78480558185988,0.0908932321099492
"dp_gene13759",-0.467365570331911,1.47063937343537,0.269813426045221
"dp_gene13761",-0.173021086913333,1.66651794534633,0.601062582256867
"dp_gene13762",0.0111969682889383,4.69754307014024,0.97112256133726
"dp_gene13763",-0.0759324872943872,4.96243225455692,0.68637896374842
"dp_gene13764",0.111011816244846,7.28986515682847,0.418686471036088
"dp_gene13765",0.191110446904042,5.42042723779815,0.500207062109966
"dp_gene13766",0.119704614820978,6.3502294680938,0.393417330579751
"dp_gene13767",0.37170446416113,4.13849782527339,0.080798162896364
"dp_gene13768",1.03359021305642,3.79608486295166,2.80091057624117e-06
"dp_gene13769",0.196186031422376,4.90095965260212,0.262907296416982
"dp_gene1377",0.0854501174720714,4.96204025836635,0.691387847495046
"dp_gene13770",-0.155520378767478,4.50870064708981,0.444241357442051
"dp_gene13771",0.0171284230962971,3.6885839961924,0.971950069016503
"dp_gene13777",-0.228132446034351,1.55735130668614,0.586257847934061
"dp_gene1378",0.298565062185172,5.18086187028551,0.0694857998645726
"dp_gene13780",-0.367129411435557,0.606135232182609,0.52535043600791
"dp_gene13781",0.206892765732704,5.22634271918508,0.218756268568942
"dp_gene13782",-0.189129077067682,7.21714668775947,0.291927282022638
"dp_gene13783",-0.0220859215954642,5.67145419754352,0.88736490415758
"dp_gene13784",0.646391036632847,1.80764651031352,0.0521287463345534
"dp_gene13785",0.229732038589254,3.6171760779881,0.313088195985681
"dp_gene13786",0.22140838195236,5.93096324702904,0.176889832403281
"dp_gene13788",0.0348424299462376,2.20355455560876,0.930341636498113
"dp_gene13789",0.431693688584562,7.54548035112068,0.00178521221244111
"dp_gene1379",0.0910159970239562,6.50157380522102,0.54082628988703
"dp_gene13790",0.300086577587944,2.95631043078322,0.272540407318774
"dp_gene13791",0.029410269439391,4.7416575126405,0.889372232972875
"dp_gene13792",-0.448454432644405,4.67787195121466,0.0150565908327071
"dp_gene13793",0.0446350962247731,1.07412746675982,0.935005603631027
"dp_gene13796",-0.268174824017913,1.00273844388351,0.602320369005352
"dp_gene13797",0.180951043514123,4.50472843090657,0.341870432795191
"dp_gene13798",-0.0243441051170359,5.52317337270309,0.872989870655172
"dp_gene138",0.190666597600776,4.51517676089663,0.321362530333923
"dp_gene1380",0.00195895004122273,2.68155408865391,1
"dp_gene13801",0.0838048726318003,7.08568782612907,0.563748881863665
"dp_gene13802",0.447227147452658,2.71689518035592,0.30718477447502
"dp_gene13803",0.08793901400105,4.8807121122633,0.669547607427781
"dp_gene13804",0.48793314933457,2.32535729842207,0.157670530073311
"dp_gene13805",0.790004191526867,3.80272275061185,0.0153070857728139
"dp_gene13807",-0.16410324251486,1.13750411513818,0.82082295108726
"dp_gene13811",-0.172636304329456,4.48875667402577,0.499446692782228
"dp_gene13812",-0.140394709915891,1.95947974229036,0.785644339750306
"dp_gene13813",0.541691693932327,1.72915518762184,0.182703145508442
"dp_gene13816",-0.47478929159119,4.35103710925064,0.229353761211788
"dp_gene13817",-0.586982581861235,4.14429654317685,0.0223482600494441
"dp_gene13818",-0.0352412602079019,5.04775340913995,0.882056558494207
"dp_gene13819",-0.246374814460235,3.8292867221432,0.415396838919875
"dp_gene1382",-0.225294741709378,7.15111519360409,0.171972713616508
"dp_gene13820",-0.0135279688263373,7.66599149270365,0.928867889460106
"dp_gene13821",0.0434246078287116,3.68379133886937,0.853332190213129
"dp_gene13822",0.143647303029899,5.2040539488731,0.366866610163487
"dp_gene13823",0.231018937553463,7.04415338980204,0.457534749068626
"dp_gene13824",0.570873027583801,6.04985315866649,0.0592026729804963
"dp_gene13825",0.190916579607761,7.77772149873853,0.259376233915534
"dp_gene13827",-0.0374638431868904,1.07953736446036,1
"dp_gene13828",0.215623852938243,7.22684983914162,0.113821091615928
"dp_gene1383",-0.206468237287731,9.93949560045627,0.20400884205188
"dp_gene13831",-0.320195151286942,4.49087611174915,0.1794656275766
"dp_gene13832",-0.107405479271938,7.46771315176764,0.620187429673358
"dp_gene13833",0.293766554448336,7.00969587279218,0.391140600139393
"dp_gene13834",0.0028206316946097,4.83651989781619,1
"dp_gene13835",0.0252256643611041,9.78399623731169,0.85532740720731
"dp_gene13836",0.313778172567535,5.01815956977699,0.110233902532697
"dp_gene13837",0.194487129561726,1.77946875638677,0.615814410214756
"dp_gene13838",-0.671443409956925,6.42685763232359,0.000424272497284884
"dp_gene13839",0.209229332934166,6.20085377622563,0.13168220973632
"dp_gene1384",-0.379366896961487,4.08182025959338,0.0872294327593527
"dp_gene13840",0.393222935586102,4.5282882804265,0.0532274333967769
"dp_gene13841",0.576659839849141,3.83548918502401,0.554243266487667
"dp_gene13842",0.688824795674079,5.25546399927215,0.000226306263841849
"dp_gene13843",-0.0771483697593552,6.8993877898462,0.589147246786211
"dp_gene13844",0.275481948947271,5.29292756605624,0.092805981536402
"dp_gene1385",0.0945720077309384,5.35318705989209,0.64153134199722
"dp_gene13852",0.0312163108756368,8.62233190587585,0.867440333954854
"dp_gene13853",0.152735821081819,5.87515903902398,0.29394464787911
"dp_gene13854",0.175760578263108,4.35002898241043,0.488002389198662
"dp_gene13855",-0.385341235839613,3.80960590173406,0.0743994941997227
"dp_gene13856",0.0416200570142847,5.01230964437333,0.814578680668927
"dp_gene13857",0.180830747762495,4.1139304810366,0.39705209478023
"dp_gene13858",-0.183187750902892,4.36194746593438,0.455267352997547
"dp_gene13859",-0.39571573398689,1.6625894924574,0.314074514854291
"dp_gene1386",0.760396809286205,5.37627558092132,3.61095801642188e-05
"dp_gene13860",0.0713648896852095,4.05872920637627,0.749993206414533
"dp_gene13861",-0.0118004279807897,5.21205891314054,0.960492914899493
"dp_gene13866",-0.193146738807297,4.17983074262193,0.395954568868215
"dp_gene13867",0.638297465812755,5.80285152522299,3.77276191881091e-05
"dp_gene13868",0.112834805127401,6.87405316187547,0.582246645671669
"dp_gene13869",-0.188387251465752,3.72783515070865,0.461640513963178
"dp_gene1387",0.0248349246380469,4.85128241763175,0.908336215023497
"dp_gene13870",-0.694983275631687,5.69788706370078,0.000421111899246667
"dp_gene13871",-0.283419524112687,2.32251438316594,0.388897503596461
"dp_gene13872",-0.179383237506498,5.63492429684632,0.268420749801175
"dp_gene13873",0.483914555448087,6.90635145121722,0.000585915465716743
"dp_gene13874",-0.121582113200824,1.79176065917315,0.816257848364742
"dp_gene13878",-0.401245193523337,2.08715621991444,0.217391131846516
"dp_gene1388",0.364076143337158,5.66597444800148,0.052010971511941
"dp_gene13883",0.0822798575821071,4.8173762551793,0.837697587178145
"dp_gene13884",0.0489986676637736,6.35642525347232,0.814672981754448
"dp_gene13885",0.0160331174718418,3.69885935948604,0.949894795526784
"dp_gene13886",0.247207537693058,1.68990461881684,0.515645674686931
"dp_gene13887",-0.0946985351917052,3.74855026025297,0.728311306117156
"dp_gene13888",-0.187895137631294,2.88734852119674,0.453984581619872
"dp_gene13889",0.165327712691812,6.61715808516132,0.258225760160385
"dp_gene1389",0.0321686235208663,4.79605490081289,0.873492002667933
"dp_gene13891",-0.0239130044703788,5.16984843526294,0.902078402511991
"dp_gene13892",0.221769474821507,4.6743422253078,0.438884777184308
"dp_gene13893",0.558418264395934,5.41993783858575,0.0183199264945463
"dp_gene13894",0.314888274160441,5.13971930459779,0.130800564120732
"dp_gene13897",-0.493415028243416,4.61780715666878,0.592954925610262
"dp_gene13898",0.750005683362932,2.60017143571807,0.329983706830527
"dp_gene139",-0.224076130416704,1.93404428224146,0.493662664067448
"dp_gene1390",-0.115732597446931,4.76685840388978,0.610446431410709
"dp_gene13900",-0.865451327554257,3.37713775720525,0.441438710318656
"dp_gene13901",0.326110852647818,4.55058924761633,0.246596309376652
"dp_gene13904",-0.112551436571823,2.41685241661191,0.802144856356866
"dp_gene13905",0.0123012227822164,8.7123334550242,0.967745234948804
"dp_gene13906",0.790695939951986,0.594832347859252,0.351455894220051
"dp_gene13907",0.672318983594247,2.56095451728695,0.308284460729983
"dp_gene13908",-0.0679634002706162,8.11800202849525,0.675517824398828
"dp_gene13909",0.041512757102443,4.56156403874371,0.828843432186315
"dp_gene1391",0.0806349509961306,6.01844531163309,0.609407076848319
"dp_gene13910",0.39416361864892,5.71792959471345,0.0172895875550173
"dp_gene13911",0.520566558541408,2.05482216007059,0.0863458234630336
"dp_gene13912",0.21472105502551,5.69729787506077,0.23527859925843
"dp_gene13913",-0.0197914301867266,7.51258236947987,0.887859542532629
"dp_gene13914",0.523932034733201,5.92799089407744,0.565514916581778
"dp_gene13918",-0.189859795854752,2.43610048995055,0.611129184901642
"dp_gene13919",0.032121082089388,4.07375511851516,0.914815172471272
"dp_gene1392",0.120628682765694,6.45285825260909,0.404263832426902
"dp_gene13920",-0.042375353633038,4.38997360254599,0.876451421755813
"dp_gene13921",-0.00546714905164621,6.05199027763762,0.977669196809517
"dp_gene13923",-0.545601387836574,1.21491430104241,0.145959826899149
"dp_gene13924",-0.0506120630833327,1.35388097655882,0.949740441861687
"dp_gene13925",-0.197946424953798,0.495234370058925,0.77968945301598
"dp_gene13926",0.0941579907282199,6.10835528548948,0.518916041475407
"dp_gene13927",0.273967684650296,5.78727508284757,0.0978953654542303
"dp_gene13928",-0.204417172283028,6.00617346204307,0.17978006512394
"dp_gene1393",-0.16091212587652,4.48169808765351,0.457458169286249
"dp_gene13930",-0.607069085918013,0.581001759100085,0.183490216240988
"dp_gene13931",0.0206545365676313,5.09333242590511,0.914661394983
"dp_gene13932",0.0429092659949245,6.00018277836593,0.799010616758132
"dp_gene13933",-0.187992646117228,2.47631582914843,0.64494974776593
"dp_gene13936",-0.763501047409201,3.73529297071439,0.00145966487577554
"dp_gene13937",0.204330070536231,1.78808976942982,0.731831027373668
"dp_gene13938",-0.161706226193202,5.51106348872715,0.369840178510773
"dp_gene13939",-0.533961743326419,4.59999448877871,0.510537571327894
"dp_gene1394",-0.0402802794492138,6.11408995784701,0.766293422221666
"dp_gene13941",0.427996913297085,4.17982493044874,0.0487661735611736
"dp_gene13942",-0.117371436474234,1.47666478656128,0.856453676156601
"dp_gene13948",0.228943008972928,2.60697871831233,0.73827309910207
"dp_gene13949",-0.0769087624525707,4.81671593307559,0.65648412119168
"dp_gene13950",0.410420534934078,1.19537421173089,0.357627518154995
"dp_gene13951",-0.00920150269704269,3.07794810676825,1
"dp_gene13958",-0.453422383749588,2.98369400457625,0.210490246476058
"dp_gene13960",0.118237581794671,4.38421938050268,0.634171043210501
"dp_gene13961",-0.166755804984524,0.21029955864383,0.811234793642592
"dp_gene13963",-0.0716693611386772,5.57157299255701,0.658122198011527
"dp_gene13964",0.102356099008293,7.63488451773322,0.596115481342697
"dp_gene13967",0.387413377147614,4.18431501498272,0.141041517365872
"dp_gene13969",0.156564300287814,5.38416830619833,0.294517435007936
"dp_gene1397",-0.274093438785706,9.6506438583946,0.248496388472626
"dp_gene13970",0.382275283593834,5.85986776362576,0.0074656468165024
"dp_gene13971",0.106978115405604,5.75825725128925,0.517602578673994
"dp_gene13972",-0.0252149111631,6.17148446232926,0.881676171998391
"dp_gene13973",0.277589554228892,0.37319328864913,0.749502031146042
"dp_gene13974",-0.150334530357765,5.20490454643605,0.388402851198232
"dp_gene13975",-0.130522150964772,6.54572313197116,0.393254810473555
"dp_gene13976",-0.569153716288834,0.7289664638456,0.53338239984592
"dp_gene13978",-0.0664138716848168,10.5551748725062,0.637294788735401
"dp_gene13979",0.15990038936546,7.12956198159535,0.249690779771858
"dp_gene1398",-0.0236255525925784,6.64447783584288,0.870218120226479
"dp_gene13980",0.23922946552035,7.28945911318688,0.0882818393933649
"dp_gene13981",-0.173036416993328,5.34353435264844,0.378590904204797
"dp_gene13982",-0.449115718494235,1.57978164232213,0.394245309367348
"dp_gene13983",-0.0994354315763112,2.84574165263211,0.791192243160288
"dp_gene13988",-0.303920717913307,2.65458835187995,0.336290881607225
"dp_gene1399",0.184231468909719,6.16170928048879,0.168814682614916
"dp_gene13992",-0.0617707225611088,1.60338675583476,0.949189110580646
"dp_gene13996",0.007009236614906,0.933546701503578,1
"dp_gene13997",-0.000905973047680589,6.34690717443611,0.989354436350941
"dp_gene13998",-0.0619399011088447,4.21100073129366,0.764416333228922
"dp_gene13999",-0.295476823908322,4.37054252784622,0.144409891873585
"dp_gene140",-0.00937761070593923,1.16248780740609,1
"dp_gene1400",0.11793025932039,5.38135277837665,0.437108314029366
"dp_gene14000",-0.103124287646199,2.99823801534359,0.68256831301974
"dp_gene14002",-0.222641690708484,2.60864593455825,0.374848127673591
"dp_gene14004",0.0723750155577612,5.14629191537896,0.774894196325849
"dp_gene14005",0.312939164056707,5.20025062767751,0.145436606432273
"dp_gene14006",-0.358675437680219,3.17577047356382,0.40327289818497
"dp_gene14007",0.0101892119409468,3.75879180292275,1
"dp_gene1401",-0.314502665415442,2.07951155522667,0.329690194724704
"dp_gene14013",0.0491172712447584,6.84976193719157,0.814689030110028
"dp_gene14014",0.014545947499524,6.80625405326242,0.919366245087527
"dp_gene14015",-0.0635695765016729,9.41288361208046,0.65686122279995
"dp_gene14016",0.303885183122685,5.20202139407043,0.0611211166616849
"dp_gene14017",0.454180284563298,6.72784947192999,0.00743848578668569
"dp_gene14018",0.0448375744311794,4.74135476780782,0.874513805218005
